game_id,team,player,event,league,season
3754217,Chelsea,Oscar dos Santos Emboaba Júnior,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Gabriel Armando de Abreu,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Oscar dos Santos Emboaba Júnior,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Ignacio Monreal Eraso,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Francis Joseph Coquelin,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Eden Hazard,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Nemanja Matić,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Branislav Ivanović,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Santiago Cazorla González,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Gary Cahill,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Oscar dos Santos Emboaba Júnior,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Calum Chambers,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Laurent Koscielny,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Oscar dos Santos Emboaba Júnior,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Eden Hazard,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Laurent Koscielny,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Eden Hazard,miscontrol,ENG-Premier League,2015-2016
3754217,Chelsea,Loïc Rémy,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Laurent Koscielny,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Francesc Fàbregas i Soler,dispossessed,ENG-Premier League,2015-2016
3754217,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754217,Arsenal,Ignacio Monreal Eraso,dispossessed,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Héctor Bellerín Moruno,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Héctor Bellerín Moruno,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Rudy Gestede,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Alan Hutton,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Idrissa Gana Gueye,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Idrissa Gana Gueye,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Carlos Alberto Sánchez Moreno,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Rudy Gestede,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Idrissa Gana Gueye,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Carles Gil de Pareja Vicent,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Carles Gil de Pareja Vicent,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Alan Hutton,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Kieran Gibbs,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Carlos Alberto Sánchez Moreno,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Veretout,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Kieran Gibbs,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Laurent Koscielny,miscontrol,ENG-Premier League,2015-2016
3754117,Aston Villa,Jack Grealish,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Alex Oxlade-Chamberlain,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Calum Chambers,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Alex Oxlade-Chamberlain,dispossessed,ENG-Premier League,2015-2016
3754117,Arsenal,Héctor Bellerín Moruno,miscontrol,ENG-Premier League,2015-2016
3754117,Arsenal,Alex Oxlade-Chamberlain,dispossessed,ENG-Premier League,2015-2016
3754117,Aston Villa,Adama Traoré Diarra,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Joel Nathaniel Campbell Samuels,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Laurent Koscielny,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Héctor Bellerín Moruno,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Joel Nathaniel Campbell Samuels,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Fabian Delph,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Fabian Delph,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Fernando Luiz Roza,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Per Mertesacker,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Bacary Sagna,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Fernando Luiz Roza,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Fernando Luiz Roza,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Gnégnéri Yaya Touré,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754296,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754296,Arsenal,Kieran Gibbs,miscontrol,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,André Ayew Pelé,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Francis Joseph Coquelin,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,dispossessed,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,André Ayew Pelé,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Laurent Koscielny,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,dispossessed,ENG-Premier League,2015-2016
3753983,Arsenal,Joel Nathaniel Campbell Samuels,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Francis Joseph Coquelin,dispossessed,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Modou Barrow,dispossessed,ENG-Premier League,2015-2016
3753983,Swansea City,Kyle Naughton,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3753983,Arsenal,Kieran Gibbs,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Modou Barrow,miscontrol,ENG-Premier League,2015-2016
3753983,Swansea City,Leon Britton,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Patrick van Aanholt,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Alex Oxlade-Chamberlain,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Steven Fletcher,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Alex Oxlade-Chamberlain,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,DeAndre Yedlin,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Yann Gérard M'Vila,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Sebastián Coates Nión,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Sebastián Coates Nión,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Younes Kaboul,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Sebastián Coates Nión,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Steven Fletcher,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Joel Nathaniel Campbell Samuels,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Per Mertesacker,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Joel Nathaniel Campbell Samuels,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Joel Nathaniel Campbell Samuels,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Patrick van Aanholt,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Mathieu Flamini,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,DeAndre Yedlin,miscontrol,ENG-Premier League,2015-2016
3754160,Sunderland,Patrick van Aanholt,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Kieran Gibbs,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Kieran Gibbs,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Kieran Gibbs,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Patrick van Aanholt,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Calum Chambers,miscontrol,ENG-Premier League,2015-2016
3754160,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,dispossessed,ENG-Premier League,2015-2016
3754160,Arsenal,Calum Chambers,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Martin Škrtel,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Emre Can,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Francis Joseph Coquelin,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Joe Gomez,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Santiago Cazorla González,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Santiago Cazorla González,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Calum Chambers,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Emre Can,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Olivier Giroud,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Héctor Bellerín Moruno,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,James Philip Milner,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Ignacio Monreal Eraso,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Jordon Ibe,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Santiago Cazorla González,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Theo Walcott,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Jordon Ibe,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,dispossessed,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,miscontrol,ENG-Premier League,2015-2016
3754129,Arsenal,Alex Oxlade-Chamberlain,miscontrol,ENG-Premier League,2015-2016
3754129,Liverpool,Jordon Ibe,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Olivier Giroud,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Jordy Clasie,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,Ryan Bertrand,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Joel Nathaniel Campbell Samuels,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Theo Walcott,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,James Ward-Prowse,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,miscontrol,ENG-Premier League,2015-2016
3754309,Southampton,Ryan Bertrand,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Aaron Ramsey,dispossessed,ENG-Premier League,2015-2016
3754309,Arsenal,Joel Nathaniel Campbell Samuels,miscontrol,ENG-Premier League,2015-2016
3754309,Arsenal,Joel Nathaniel Campbell Samuels,dispossessed,ENG-Premier League,2015-2016
3754309,Southampton,Shane Long,miscontrol,ENG-Premier League,2015-2016
