game_id,team,player,is_starter,minutes,league,season
3754217,Chelsea,Asmir Begović,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Branislav Ivanović,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Kurt Happy Zouma,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Gary Cahill,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,César Azpilicueta Tanco,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Francesc Fàbregas i Soler,True,91.0,ENG-Premier League,2015-2016
3754217,Chelsea,Nemanja Matić,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Pedro Eliezer Rodríguez Ledesma,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Oscar dos Santos Emboaba Júnior,True,68.0,ENG-Premier League,2015-2016
3754217,Chelsea,Eden Hazard,True,96.0,ENG-Premier League,2015-2016
3754217,Chelsea,Diego da Silva Costa,True,81.0,ENG-Premier League,2015-2016
3754217,Arsenal,Petr Čech,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Héctor Bellerín Moruno,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Gabriel Armando de Abreu,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Laurent Koscielny,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Ignacio Monreal Eraso,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Francis Joseph Coquelin,True,45.0,ENG-Premier League,2015-2016
3754217,Arsenal,Santiago Cazorla González,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Aaron Ramsey,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Mesut Özil,True,74.0,ENG-Premier League,2015-2016
3754217,Arsenal,Alexis Alejandro Sánchez Sánchez,True,74.0,ENG-Premier League,2015-2016
3754217,Arsenal,Theo Walcott,True,96.0,ENG-Premier League,2015-2016
3754217,Arsenal,Calum Chambers,False,51.0,ENG-Premier League,2015-2016
3754217,Chelsea,Ramires Santos do Nascimento,False,28.0,ENG-Premier League,2015-2016
3754217,Arsenal,Alex Oxlade-Chamberlain,False,22.0,ENG-Premier League,2015-2016
3754217,Arsenal,Olivier Giroud,False,22.0,ENG-Premier League,2015-2016
3754217,Chelsea,Loïc Rémy,False,15.0,ENG-Premier League,2015-2016
3754217,Chelsea,John Michael Nchekwube Obinna,False,5.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Bradley Guzan,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Alan Hutton,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Tetchi Jores Charlemagne Ulrich Okore,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Joleon Lescott,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Leandro Bacuna,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Carlos Alberto Sánchez Moreno,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Veretout,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Idrissa Gana Gueye,True,77.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Scott Sinclair,True,86.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Jordan Ayew,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Rudy Gestede,True,56.0,ENG-Premier League,2015-2016
3754117,Arsenal,Petr Čech,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Héctor Bellerín Moruno,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Per Mertesacker,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Laurent Koscielny,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Ignacio Monreal Eraso,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Mathieu Flamini,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Aaron Ramsey,True,95.0,ENG-Premier League,2015-2016
3754117,Arsenal,Joel Nathaniel Campbell Samuels,True,63.0,ENG-Premier League,2015-2016
3754117,Arsenal,Mesut Özil,True,85.0,ENG-Premier League,2015-2016
3754117,Arsenal,Theo Walcott,True,63.0,ENG-Premier League,2015-2016
3754117,Arsenal,Olivier Giroud,True,95.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Carles Gil de Pareja Vicent,False,39.0,ENG-Premier League,2015-2016
3754117,Arsenal,Kieran Gibbs,False,32.0,ENG-Premier League,2015-2016
3754117,Arsenal,Alex Oxlade-Chamberlain,False,32.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Jack Grealish,False,18.0,ENG-Premier League,2015-2016
3754117,Arsenal,Calum Chambers,False,10.0,ENG-Premier League,2015-2016
3754117,Aston Villa,Adama Traoré Diarra,False,9.0,ENG-Premier League,2015-2016
3754296,Arsenal,Petr Čech,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Héctor Bellerín Moruno,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Per Mertesacker,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Laurent Koscielny,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Ignacio Monreal Eraso,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Mathieu Flamini,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Aaron Ramsey,True,95.0,ENG-Premier League,2015-2016
3754296,Arsenal,Joel Nathaniel Campbell Samuels,True,68.0,ENG-Premier League,2015-2016
3754296,Arsenal,Mesut Özil,True,75.0,ENG-Premier League,2015-2016
3754296,Arsenal,Theo Walcott,True,87.0,ENG-Premier League,2015-2016
3754296,Arsenal,Olivier Giroud,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Joe Hart,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Bacary Sagna,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Nicolás Hernán Otamendi,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Eliaquim Mangala,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Aleksandar Kolarov,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Kevin De Bruyne,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Gnégnéri Yaya Touré,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Fernando Luiz Roza,True,95.0,ENG-Premier League,2015-2016
3754296,Manchester City,Fabian Delph,True,45.0,ENG-Premier League,2015-2016
3754296,Manchester City,David Josué Jiménez Silva,True,72.0,ENG-Premier League,2015-2016
3754296,Manchester City,Sergio Leonel Agüero del Castillo,True,62.0,ENG-Premier League,2015-2016
3754296,Manchester City,Raheem Sterling,False,50.0,ENG-Premier League,2015-2016
3754296,Manchester City,Wilfried Guemiand Bony,False,33.0,ENG-Premier League,2015-2016
3754296,Arsenal,Kieran Gibbs,False,27.0,ENG-Premier League,2015-2016
3754296,Manchester City,Jesús Navas González,False,23.0,ENG-Premier League,2015-2016
3754296,Arsenal,Alex Oxlade-Chamberlain,False,20.0,ENG-Premier League,2015-2016
3754296,Arsenal,Calum Chambers,False,8.0,ENG-Premier League,2015-2016
3753983,Swansea City,Łukasz Fabiański,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Kyle Naughton,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Federico Fernández,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Ashley Williams,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Neil Taylor,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Jonjo Shelvey,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Sung-Yeung Ki,True,84.0,ENG-Premier League,2015-2016
3753983,Swansea City,André Ayew Pelé,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Gylfi Þór Sigurðsson,True,95.0,ENG-Premier League,2015-2016
3753983,Swansea City,Jefferson Antonio Montero Vite,True,77.0,ENG-Premier League,2015-2016
3753983,Swansea City,Bafétimbi Gomis,True,84.0,ENG-Premier League,2015-2016
3753983,Arsenal,Petr Čech,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Héctor Bellerín Moruno,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Per Mertesacker,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Laurent Koscielny,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Ignacio Monreal Eraso,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Francis Joseph Coquelin,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Santiago Cazorla González,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Joel Nathaniel Campbell Samuels,True,83.0,ENG-Premier League,2015-2016
3753983,Arsenal,Mesut Özil,True,92.0,ENG-Premier League,2015-2016
3753983,Arsenal,Alexis Alejandro Sánchez Sánchez,True,95.0,ENG-Premier League,2015-2016
3753983,Arsenal,Olivier Giroud,True,83.0,ENG-Premier League,2015-2016
3753983,Swansea City,Modou Barrow,False,18.0,ENG-Premier League,2015-2016
3753983,Arsenal,Calum Chambers,False,12.0,ENG-Premier League,2015-2016
3753983,Arsenal,Kieran Gibbs,False,12.0,ENG-Premier League,2015-2016
3753983,Swansea City,Leon Britton,False,11.0,ENG-Premier League,2015-2016
3753983,Swansea City,Éderzito António Macedo Lopes,False,11.0,ENG-Premier League,2015-2016
3753983,Arsenal,Alex Iwobi,False,3.0,ENG-Premier League,2015-2016
3754160,Arsenal,Petr Čech,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Héctor Bellerín Moruno,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Per Mertesacker,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Laurent Koscielny,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Ignacio Monreal Eraso,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Aaron Ramsey,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Mathieu Flamini,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Joel Nathaniel Campbell Samuels,True,75.0,ENG-Premier League,2015-2016
3754160,Arsenal,Mesut Özil,True,96.0,ENG-Premier League,2015-2016
3754160,Arsenal,Alex Oxlade-Chamberlain,True,63.0,ENG-Premier League,2015-2016
3754160,Arsenal,Olivier Giroud,True,79.0,ENG-Premier League,2015-2016
3754160,Sunderland,Costel Fane Pantilimon,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Sebastián Coates Nión,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,John O'Shea,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Younes Kaboul,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,DeAndre Yedlin,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Patrick van Aanholt,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Yann Gérard M'Vila,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Ola Toivonen,True,61.0,ENG-Premier League,2015-2016
3754160,Sunderland,Fabio Borini,True,66.0,ENG-Premier League,2015-2016
3754160,Sunderland,Duncan Watmore,True,96.0,ENG-Premier League,2015-2016
3754160,Sunderland,Steven Fletcher,True,72.0,ENG-Premier League,2015-2016
3754160,Sunderland,Jack Rodwell,False,35.0,ENG-Premier League,2015-2016
3754160,Arsenal,Theo Walcott,False,33.0,ENG-Premier League,2015-2016
3754160,Sunderland,Adam Johnson,False,30.0,ENG-Premier League,2015-2016
3754160,Sunderland,Jeremain Lens,False,24.0,ENG-Premier League,2015-2016
3754160,Arsenal,Kieran Gibbs,False,21.0,ENG-Premier League,2015-2016
3754160,Arsenal,Calum Chambers,False,17.0,ENG-Premier League,2015-2016
3754129,Arsenal,Petr Čech,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Héctor Bellerín Moruno,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Calum Chambers,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Gabriel Armando de Abreu,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Ignacio Monreal Eraso,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Francis Joseph Coquelin,True,81.0,ENG-Premier League,2015-2016
3754129,Arsenal,Santiago Cazorla González,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Aaron Ramsey,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Mesut Özil,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Alexis Alejandro Sánchez Sánchez,True,95.0,ENG-Premier League,2015-2016
3754129,Arsenal,Olivier Giroud,True,72.0,ENG-Premier League,2015-2016
3754129,Liverpool,Simon Mignolet,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Nathaniel Edwin Clyne,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Martin Škrtel,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Dejan Lovren,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Joe Gomez,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Lucas Pezzini Leiva,True,75.0,ENG-Premier League,2015-2016
3754129,Liverpool,James Philip Milner,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Emre Can,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Roberto Firmino Barbosa de Oliveira,True,62.0,ENG-Premier League,2015-2016
3754129,Liverpool,Philippe Coutinho Correia,True,87.0,ENG-Premier League,2015-2016
3754129,Liverpool,Christian Benteke Liolo,True,95.0,ENG-Premier League,2015-2016
3754129,Liverpool,Jordon Ibe,False,33.0,ENG-Premier League,2015-2016
3754129,Arsenal,Theo Walcott,False,23.0,ENG-Premier League,2015-2016
3754129,Liverpool,Jordan Rossiter,False,20.0,ENG-Premier League,2015-2016
3754129,Arsenal,Alex Oxlade-Chamberlain,False,14.0,ENG-Premier League,2015-2016
3754129,Liverpool,Alberto Moreno Pérez,False,8.0,ENG-Premier League,2015-2016
3754309,Southampton,Maarten Stekelenburg,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Rhu-endly Martina,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,José Miguel da Rocha Fonte,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Virgil van Dijk,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Ryan Bertrand,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Victor Wanyama,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Jordy Clasie,True,66.0,ENG-Premier League,2015-2016
3754309,Southampton,James Ward-Prowse,True,70.0,ENG-Premier League,2015-2016
3754309,Southampton,Sadio Mané,True,80.0,ENG-Premier League,2015-2016
3754309,Southampton,Steven Davis,True,95.0,ENG-Premier League,2015-2016
3754309,Southampton,Shane Long,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Petr Čech,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Héctor Bellerín Moruno,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Per Mertesacker,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Laurent Koscielny,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Ignacio Monreal Eraso,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Mathieu Flamini,True,73.0,ENG-Premier League,2015-2016
3754309,Arsenal,Aaron Ramsey,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Joel Nathaniel Campbell Samuels,True,63.0,ENG-Premier League,2015-2016
3754309,Arsenal,Mesut Özil,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Theo Walcott,True,77.0,ENG-Premier League,2015-2016
3754309,Arsenal,Olivier Giroud,True,95.0,ENG-Premier League,2015-2016
3754309,Arsenal,Alex Oxlade-Chamberlain,False,32.0,ENG-Premier League,2015-2016
3754309,Southampton,Oriol Romeu Vidal,False,29.0,ENG-Premier League,2015-2016
3754309,Southampton,Dušan Tadić,False,25.0,ENG-Premier League,2015-2016
3754309,Arsenal,Calum Chambers,False,22.0,ENG-Premier League,2015-2016
3754309,Arsenal,Alex Iwobi,False,18.0,ENG-Premier League,2015-2016
3754309,Southampton,Juan Miguel Jiménez López,False,15.0,ENG-Premier League,2015-2016
3754047,Liverpool,Simon Mignolet,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Nathaniel Edwin Clyne,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Martin Škrtel,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Dejan Lovren,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Alberto Moreno Pérez,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Emre Can,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,James Philip Milner,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Adam David Lallana,True,96.0,ENG-Premier League,2015-2016
3754047,Liverpool,Jordon Ibe,True,94.0,ENG-Premier League,2015-2016
3754047,Liverpool,Roberto Firmino Barbosa de Oliveira,True,63.0,ENG-Premier League,2015-2016
3754047,Liverpool,Christian Benteke Liolo,True,70.0,ENG-Premier League,2015-2016
3754047,Swansea City,Łukasz Fabiański,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Kyle Naughton,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Kyle Bartley,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Ashley Williams,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Neil Taylor,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Leon Britton,True,64.0,ENG-Premier League,2015-2016
3754047,Swansea City,Wayne Routledge,True,71.0,ENG-Premier League,2015-2016
3754047,Swansea City,Gylfi Þór Sigurðsson,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Sung-Yeung Ki,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,André Ayew Pelé,True,96.0,ENG-Premier League,2015-2016
3754047,Swansea City,Éderzito António Macedo Lopes,True,68.0,ENG-Premier League,2015-2016
3754047,Liverpool,Jordan Brian Henderson,False,33.0,ENG-Premier League,2015-2016
3754047,Swansea City,Jack Frank Porteous Cork,False,32.0,ENG-Premier League,2015-2016
3754047,Swansea City,Bafétimbi Gomis,False,28.0,ENG-Premier League,2015-2016
3754047,Liverpool,Daniel Andre Sturridge,False,26.0,ENG-Premier League,2015-2016
3754047,Swansea City,Jefferson Antonio Montero Vite,False,25.0,ENG-Premier League,2015-2016
3754047,Liverpool,Kolo Habib Touré,False,2.0,ENG-Premier League,2015-2016
3754058,Leicester City,Kasper Schmeichel,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Danny Simpson,True,73.0,ENG-Premier League,2015-2016
3754058,Leicester City,Wes Morgan,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Robert Huth,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Christian Fuchs,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,N''Golo Kanté,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Riyad Mahrez,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Danny Drinkwater,True,95.0,ENG-Premier League,2015-2016
3754058,Leicester City,Marc Albrighton,True,64.0,ENG-Premier League,2015-2016
3754058,Leicester City,José Leonardo Ulloa,True,45.0,ENG-Premier League,2015-2016
3754058,Leicester City,Jamie Vardy,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Artur Boruc,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Adam Smith,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Simon Francis,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Steve Cook,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Charlie Daniels,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Andrew Surman,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Matt Ritchie,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Dan Gosling,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Harry Arter,True,59.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Junior Stanislas,True,95.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Joshua King,True,50.0,ENG-Premier League,2015-2016
3754058,Leicester City,Nathan Dyer,False,50.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Glenn Murray,False,45.0,ENG-Premier League,2015-2016
3754058,AFC Bournemouth,Sylvain Distin,False,36.0,ENG-Premier League,2015-2016
3754058,Leicester City,Shinji Okazaki,False,31.0,ENG-Premier League,2015-2016
3754058,Leicester City,Ritchie De Laet,False,22.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Glyn Oliver Myhill,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Craig Dawson,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Gareth McAuley,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Jonathan Grant Evans,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Chris Brunt,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Stéphane Sessègnon,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Darren Fletcher,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Claudio Ariel Yacob,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,James McClean,True,94.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,José Salomón Rondón Giménez,True,69.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Saido Berahino,True,78.0,ENG-Premier League,2015-2016
3754245,Sunderland,Costel Fane Pantilimon,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,DeAndre Yedlin,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,John O''Shea,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Younes Kaboul,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Billy Jones,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Lee Cattermole,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Yann Gérard M''Vila,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Sebastian Larsson,True,60.0,ENG-Premier League,2015-2016
3754245,Sunderland,Jordi Gómez García-Penche,True,70.0,ENG-Premier League,2015-2016
3754245,Sunderland,Fabio Borini,True,94.0,ENG-Premier League,2015-2016
3754245,Sunderland,Steven Fletcher,True,74.0,ENG-Premier League,2015-2016
3754245,Sunderland,Adam Johnson,False,34.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Rickie Lambert,False,25.0,ENG-Premier League,2015-2016
3754245,Sunderland,Jermain Defoe,False,24.0,ENG-Premier League,2015-2016
3754245,Sunderland,Danny Graham,False,20.0,ENG-Premier League,2015-2016
3754245,West Bromwich Albion,Craig Gardner,False,16.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Rob Elliot,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Daryl Janmaat,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Chancel Mbemba Mangulu,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Fabricio Coloccini,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Paul Dummett,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Vurnon Anita,True,70.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Jack Colback,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Moussa Sissoko,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Siem Stefan de Jong,True,58.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Georginio Wijnaldum,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Papiss Demba Cissé,True,32.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Bradley Guzan,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Alan Hutton,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Tetchi Jores Charlemagne Ulrich Okore,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Joleon Lescott,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Leandro Bacuna,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Carlos Alberto Sánchez Moreno,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Ashley Westwood,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Idrissa Gana Gueye,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Jordan Veretout,True,94.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Scott Sinclair,True,58.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Jordan Ayew,True,94.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Aleksandar Mitrović,False,62.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Ayoze Pérez Gutiérrez,False,36.0,ENG-Premier League,2015-2016
3754136,Aston Villa,Rudy Gestede,False,36.0,ENG-Premier League,2015-2016
3754136,Newcastle United,Florian Thauvin,False,24.0,ENG-Premier League,2015-2016
3754037,Everton,Tim Howard,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Muhamed Bešić,True,45.0,ENG-Premier League,2015-2016
3754037,Everton,John Stones,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Matthew Pennington,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Leighton Baines,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,James McCarthy,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Darron Gibson,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Aaron Lennon,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,Ross Barkley,True,86.0,ENG-Premier League,2015-2016
3754037,Everton,Tom Cleverley,True,95.0,ENG-Premier League,2015-2016
3754037,Everton,El-Hadji Baye Oumar Niasse,True,59.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Artur Boruc,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Simon Francis,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Tommy Elphick,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Steve Cook,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Charlie Daniels,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Matt Ritchie,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Harry Arter,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Andrew Surman,True,95.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Marc Pugh,True,67.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Joshua King,True,67.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Callum Wilson,True,78.0,ENG-Premier League,2015-2016
3754037,Everton,Tony Hibbert,False,50.0,ENG-Premier League,2015-2016
3754037,Everton,Romelu Lukaku Menama,False,36.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Benik Afobe,False,28.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Junior Stanislas,False,28.0,ENG-Premier League,2015-2016
3754037,AFC Bournemouth,Lewis Grabban,False,17.0,ENG-Premier League,2015-2016
3754037,Everton,Kieran O''Neill Dowell,False,9.0,ENG-Premier League,2015-2016
3754039,Crystal Palace,Wayne Hennessey,True,98.0,ENG-Premier League,2015-2016
